,game_id,full_date,home_team,away_team,Open,goal_difference,won,ANA,ARI,BOS,BUF,CAR,CBJ,CGY,CHI,COL,DAL,DET,EDM,FLA,LAK,MIN,MTL,NJD,NSH,NYI,NYR,OTT,PHI,PIT,SJS,STL,TBL,TOR,VAN,VGK,WPG,WSH,goalsAgainst_cumul_sum,goalsFor_cumul_sum,goalsDiff_cumul_sum,goalsFor%_cumul_avg,pp%_cumul_avg,pk%_cumul_avg,sh%_cumul_avg,sv%_cumul_avg,PDO_cumul_avg,fenwickPercentage_cumul_avg,win%_last_10_games,win%_cumul
307,2018020309,20181119,NYR,DAL,-119,1.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,-11.0,1.0,12.0,0.03517704517704512,0.05833333333333332,-0.00559523809523832,0.005440373627834866,0.01830878914768641,0.023749162775521748,-0.013244999999999896,0.09999999999999998,0.09999999999999998
308,2018020310,20181119,PIT,BUF,-175,-1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,12.0,-1.0,-13.0,-0.05962565212565213,-0.005000000000000032,-0.044642857142857206,0.006538720345397181,-0.011280923848358326,-0.004742203502960729,-0.008745000000000003,0.09999999999999998,-0.050000000000000044
309,2018020308,20181119,TOR,CBJ,-133,2.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,3.0,2.0,-1.0,0.01235320235320242,0.08212962962962964,0.03375661375661365,0.007202829724181098,-0.015918441898379432,-0.008715612174198473,0.0049433333333333,-0.39999999999999997,-0.21111111111111108
310,2018020312,20181119,OTT,FLA,117,-2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,3.0,2.0,-1.0,0.0042054071659333725,-0.12162907268170423,0.014774436090225551,-0.00124866473527252,-0.0020558962055589047,-0.0033045609408314247,0.01440789473684212,0.0,0.07631578947368428
311,2018020311,20181119,MTL,WSH,-125,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26.0,17.0,-9.0,-0.035873864697394175,0.010014005602240916,-0.08188375350140076,0.029714718184027433,0.0037714296119658597,0.033486147795993126,-0.1038797058823529,-0.09999999999999998,0.03823529411764709
312,2018020314,20181119,NSH,TBL,-140,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,-4.0,18.0,22.0,0.08434385627368096,0.10165692007797272,0.01603313840155951,0.0327376466262744,0.005559907980401624,0.038297554606676054,-0.00011608187134504178,0.09999999999999998,0.07309941520467839
313,2018020313,20181119,STL,LAK,-160,-2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,-12.0,-6.0,6.0,0.057196969696969746,-0.15880952380952384,-0.012142857142857011,-0.003981080441783413,0.014773317023373034,0.010792236581590231,0.01629499999999995,-0.09999999999999998,0.0
314,2018020315,20181119,CGY,VGK,-135,5.0,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,7.0,7.0,0.044001150965436886,0.02261904761904765,-0.07887188208616791,0.013266766305752492,-0.0016580947751310138,0.011608671530621062,-0.0122159523809523,0.19999999999999996,0.1214285714285715
315,2018020316,20181119,VAN,WPG,148,-3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,32.0,11.0,-21.0,-0.09161755752664819,-0.21085858585858588,-0.0748316498316498,0.0035034146566627344,-0.034621701095151836,-0.031118286438488685,-0.030182323232323116,-0.19999999999999996,-0.15656565656565663
316,2018020317,20181120,SJS,EDM,-200,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,-4.0,11.0,15.0,0.044936181543324405,-0.05871882086167801,0.18281746031746005,0.004191403841022567,0.002451200547107013,0.006642604388129469,0.0505026190476191,0.2,0.07380952380952382
317,2018020321,20181121,PIT,DAL,-155,4.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-11.0,1.0,12.0,0.07575242218099354,0.051666666666666666,0.14209183673469405,-0.005466607521784503,0.029943375804895478,0.024476768283111072,-0.015756666666666752,0.19999999999999996,0.16904761904761906
318,2018020322,20181121,WSH,CHI,-155,2.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-9.0,-13.0,-4.0,0.019728976119953612,0.06677706170187372,0.0956558061821221,-0.012897843295642822,0.006143534009902973,-0.006754309285739946,0.001189473684210518,-0.2,-0.10275689223057649
319,2018020319,20181121,NJD,MTL,-120,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0,-3.0,-14.0,-0.06301628613658694,0.011027568922305747,-0.03387039026136773,-0.01802968789590588,-0.0049470140285620134,-0.02297670192446777,0.01166641604010027,0.20000000000000007,-0.0025062656641603454
320,2018020323,20181121,CAR,TOR,103,3.0,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10.0,5.0,-5.0,-0.015084407377640496,0.045989974937343414,0.0362155388471177,0.0053584396037584525,-0.02130018196736372,-0.015941742363605238,0.0285255639097744,-0.4,-0.1553884711779449
321,2018020320,20181121,NYR,NYI,-127,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,-3.0,11.0,14.0,0.01944546194546204,0.12087301587301585,-0.014087301587301648,0.019325301890089852,-0.004109847150744472,0.015215454739345269,-0.006346904761904804,0.3,0.11904761904761907
322,2018020318,20181121,BUF,PHI,-130,3.0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.0,-22.0,-27.0,-0.12148718345146914,-0.05242063492063492,-0.07222222222222208,-0.048886400142574546,-0.0331752516523075,-0.0820616517948819,0.10014214285714285,-0.39999999999999997,-0.2642857142857143
323,2018020324,20181121,DET,BOS,120,1.0,1,0,0,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0,-3.0,-18.0,-0.05875457875457879,-0.10964285714285726,0.011666666666666714,0.0018987197871759703,-0.009527525033930395,-0.007628805246754133,-0.0380999999999998,0.30000000000000004,-0.10000000000000003
324,2018020325,20181121,TBL,FLA,-155,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1.0,15.0,14.0,0.04286859524954745,0.032728647014361345,0.09219576719576705,0.01085456339380439,0.02046411061115183,0.03131867400495625,-0.03210952380952381,0.0,0.2222222222222222
325,2018020326,20181121,NSH,STL,-185,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,-11.0,14.0,25.0,0.16955420658428172,-0.08667502088554721,0.02978875760830646,0.009496766763519612,0.026901572299577015,0.036398339063096974,0.02976942355889728,0.19999999999999996,0.3458646616541354
326,2018020327,20181121,MIN,OTT,-240,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-32.0,-10.0,22.0,0.07255205112347973,-0.027551020408163318,0.1813303099017387,-0.02084568038969574,0.026482928322305477,0.00563724793260989,0.045661904761904626,0.09999999999999998,0.14285714285714285
327,2018020328,20181121,ARI,VGK,107,-1.0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-19.0,-9.0,10.0,-0.04681780208095976,-0.04649122807017542,0.09305650489861006,0.004270103354033883,0.029988136030285717,0.03425823938431949,-0.039842344497607485,0.09999999999999998,0.06459330143540665
328,2018020329,20181121,CGY,WPG,-105,3.0,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15.0,8.0,-7.0,0.007933976355029237,-0.12514619883040937,-0.053132832080200476,-0.004397144720445126,-0.034704966815425564,-0.039102111535870954,0.04619899749373435,0.09999999999999998,-0.06015037593984962
329,2018020330,20181121,ANA,VAN,-155,1.0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-19.0,-23.0,-4.0,-0.010135697635697771,0.006192358366271411,0.012582345191040734,-0.02178683304698327,0.029377235320291795,0.0075904022733080945,-0.03319584980237167,0.0,-0.07114624505928852
330,2018020331,20181121,LAK,COL,-105,-4.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,-31.0,-34.0,-0.11005022755022753,-0.21499999999999997,-0.007499999999999951,-0.045473465613915603,-0.01264852276642403,-0.05812198838033966,0.009660000000000057,0.09999999999999998,-0.15000000000000002
331,2018020332,20181123,PHI,NYR,-133,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,11.0,0.0,-11.0,-0.08628362378362364,-0.07834982477839618,-0.09566068851783127,-0.007120347813997119,-0.035316998783557874,-0.04243734659755538,0.05120865800865798,-0.30000000000000004,-0.11688311688311687
332,2018020334,20181123,NJD,NYI,-165,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-13.0,-2.0,11.0,0.031960842188114846,0.05108225108225109,0.1244588744588746,0.0006587410201886468,0.01976782854801684,0.02042656956820532,-0.010527272727272885,0.4,0.13636363636363635
333,2018020333,20181123,BUF,MTL,-137,1.0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,-2.0,-6.0,0.0008784271284271172,0.07458333333333339,0.05166666666666675,-0.021291709965411923,-0.004343655925671319,-0.025635365891083284,0.045975000000000155,-0.09999999999999998,-0.04999999999999999
334,2018020336,20181123,MIN,WPG,-123,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.0,13.0,11.0,0.03244665387522544,0.05317460317460315,-0.07154195011337872,0.010767120227395746,-0.009921277091624603,0.0008458431357707408,0.030728571428571272,-0.20000000000000007,0.04761904761904767
335,2018020335,20181123,WSH,DET,-245,2.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,7.0,7.0,0.0,-0.00012445887445888815,-0.1129545454545455,0.011540404040404018,0.0038846307839946748,-0.004692283787298912,-0.0008076530033045426,-0.011898636363636417,0.0,-0.009090909090909038
336,2018020337,20181123,ANA,EDM,-112,1.0,1,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.0,-11.0,-8.0,-0.02015466704907698,-0.04534654441486741,-0.003485162180814516,-0.00673113683790208,0.030090249132429858,0.023359112294527917,-0.07572256728778487,0.0,-0.08488612836438919
337,2018020338,20181123,VGK,CGY,-133,2.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,4.0,-15.0,-19.0,-0.06789100776254953,-0.020816864295125193,0.06895351025785812,-0.02300825891767594,-0.005042199355013932,-0.028050458272689482,0.015425098814229266,-0.19999999999999996,-0.15612648221343878
338,2018020339,20181123,CBJ,TOR,-117,2.0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8.0,-5.0,-13.0,-0.036697543678063105,-0.045382395382395385,0.041944959802103,-0.0077035429589926985,-0.021033247388857368,-0.02873679034785037,0.02019025974025984,-0.09999999999999998,-0.11038961038961037
339,2018020340,20181123,BOS,PIT,-107,1.0,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-13.0,-9.0,4.0,-0.011640423068994599,0.0641439909297053,-0.05202380952380947,-0.011220572076855978,0.021130788005159662,0.009910215928303767,-0.01002261904761892,0.3,0.12380952380952381
340,2018020341,20181123,TBL,CHI,-200,2.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,-9.0,24.0,33.0,0.09805547987366159,0.1542207792207792,0.043939393939393834,0.029462980146815254,0.009153143686031373,0.038616123832846516,0.0018909090909089987,0.49999999999999994,0.3181818181818181
341,2018020342,20181123,CAR,FLA,-133,3.0,1,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.0,-6.0,1.0,-0.04617136553226797,-0.0533138401559454,0.012698412698412653,-0.03084347069609425,0.0045211438507837265,-0.02632232684531033,0.0585656641604011,-0.19999999999999996,0.05513784461152882
342,2018020343,20181123,STL,NSH,117,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,14.0,-17.0,-31.0,-0.19025974025974024,0.08166666666666667,-0.027521645021645003,-0.013138011385374557,-0.029521282949630412,-0.04265929433500526,-0.033106818181818154,-0.29999999999999993,-0.3772727272727273
343,2018020344,20181123,DAL,OTT,-225,2.0,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-35.0,-19.0,16.0,0.03958907254361804,-0.0467532467532468,0.1970779220779223,-0.029948513256197976,0.026322363860057263,-0.0036261493961402547,0.026490909090908954,0.0,0.09090909090909088
344,2018020345,20181123,ARI,COL,-107,-4.0,0,0,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.0,-28.0,-18.0,-0.09188268081125223,-0.21051587301587302,0.12670634920634938,-0.03640184802776801,0.00476635452893559,-0.03163549349883188,0.03645928571428575,0.0,-0.07380952380952382
345,2018020346,20181123,SJS,VAN,-275,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,-20.0,-1.0,19.0,0.052793387168386996,-0.014547258297258253,0.17859848484848473,-0.012700153232180392,-0.0020371576017864657,-0.014737310833967565,0.09497500000000014,0.3,0.08333333333333331
346,2018020347,20181124,NYR,WSH,102,-2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,1,0.0,-10.0,-10.0,-0.026342377429333985,-0.069433465085639,0.023804818370035785,-0.007889018102298404,0.005781588997488929,-0.0021074291048091,-0.02249169960474301,0.0,-0.02371541501976282
347,2018020352,20181124,NYI,CAR,123,3.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,-14.0,10.0,24.0,0.09638403976348636,0.10196687370600416,0.06740542066629018,0.009758168296438927,0.03297133168509547,0.042729499981534635,-0.021603162055335967,0.19999999999999996,0.19762845849802374
348,2018020350,20181124,DET,BUF,-110,0.0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0,10.0,-15.0,-0.043527125048864135,-0.15851684547336728,-0.08827404479578393,0.008122742894338314,-0.027730616983394518,-0.019607874089056065,0.01057035573122539,-0.09999999999999998,-0.06719367588932801
349,2018020353,20181124,PIT,CBJ,-150,2.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,5.0,-12.0,-17.0,-0.05900150574063612,0.020849802371541493,0.013429324298889322,-0.0061638529413788334,-0.003529378669007377,-0.009693231610385933,-0.0365832015810274,-0.20000000000000007,-0.19762845849802374
350,2018020351,20181124,FLA,CHI,-155,-1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.0,4.0,10.0,0.02802662313531884,0.1284886128364389,-0.04608695652173911,0.009941416572810044,-0.015163341061005586,-0.005221924488195584,0.033981304347825925,0.39999999999999997,0.05217391304347829
351,2018020354,20181124,STL,WPG,107,-4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,1.0,5.0,4.0,0.04903357224785798,-0.06482683982683984,0.061471861471861344,0.04659723514831976,0.015501016527376454,0.06209825167569627,-0.12962619047619056,0.0,0.023809523809523836
352,2018020349,20181124,MTL,BOS,-125,-1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,-5.0,-4.0,-0.006716017267965224,0.09733044733044735,0.06680065965780235,-0.005832555948203713,0.0008454635181163184,-0.004987092430087436,-0.001348484848484932,-0.39999999999999997,-0.20995670995671
353,2018020348,20181124,TOR,PHI,-172,6.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,0,0,0,0,8.0,-3.0,-11.0,-0.08281625781625773,-0.12539682539682542,-0.023809523809523836,-0.001006457418173734,-0.01747111718996175,-0.01847757460813526,-0.011804761904761873,-0.09999999999999998,-0.19047619047619047
354,2018020355,20181124,COL,DAL,-148,1.0,1,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,17.0,18.0,0.0421052322732165,0.18689064558629778,-0.021245059288537815,0.026522066533893093,0.0015457296509095997,0.028067796184802374,-0.0006891304347825256,0.09999999999999998,0.02371541501976282
355,2018020356,20181124,VGK,SJS,-103,6.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,0,0,3.0,-13.0,-16.0,-0.004623878536922255,0.029313319530710785,-0.09487146307798455,-0.015413163964280621,-0.0033693796156756273,-0.01878254357995579,-0.0018670289855075017,-0.09999999999999998,-0.06340579710144928
356,2018020357,20181124,LAK,VAN,-175,-2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-22.0,-29.0,-7.0,-0.01876128104699537,-0.02812698412698411,0.02393650793650781,-0.029909835197617987,0.001672067307934344,-0.028237767889684018,0.02588514285714283,0.30000000000000004,-0.06666666666666671
357,2018020358,20181125,ARI,CGY,110,-5.0,0,0,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11.0,-24.0,-13.0,-0.11032634836982663,-0.032263630089717055,0.170703933747412,-0.018162994618600367,0.018736305836667744,0.0005733112180678068,-0.024617805383022606,-0.3,-0.13664596273291924
358,2018020359,20181125,TBL,NJD,-187,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,-1.0,23.0,24.0,0.052617120629542935,0.04736024844720493,-0.05013802622498276,0.023001524906354653,0.010265663027758443,0.03326718793411321,-0.008513043478261095,0.29999999999999993,0.2670807453416149
359,2018020360,20181125,NSH,ANA,-235,3.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.0,24.0,36.0,0.15354339199447897,-0.0062500000000000056,0.10906659765355431,0.02172863508682875,0.00020324272499649965,0.021931877811825373,0.08615326086956526,0.09999999999999998,0.2789855072463768
360,2018020361,20181125,LAK,EDM,113,3.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,-17.0,-18.0,-0.051072412436048764,-0.0837662337662338,-0.01363636363636378,-0.01668111266627874,-0.0013527955375500778,-0.018033908203828553,-0.016772727272727217,0.10000000000000003,-0.13636363636363635
361,2018020363,20181126,FLA,NJD,-150,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,19.0,12.0,0.03815298529972444,-0.0944358178053831,-0.024849033816425226,0.019654800666332142,-0.004024739868155325,0.01563006079817697,0.0028423913043478244,0.09999999999999998,0.10144927536231885
362,2018020362,20181126,TOR,BOS,-140,2.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,4.0,3.0,-1.0,-0.019262117151727487,0.04237528344671199,-0.11623376623376636,0.0036233356756078527,-0.015861742303242332,-0.012238406627634313,0.022460173160173014,0.2,-0.028138528138528185
363,2018020365,20181126,NYR,OTT,-153,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,-9.0,-9.0,0.0,0.018117751813404026,-0.09153491436100131,0.023818934688499938,0.0063132623913032815,0.005345288020183636,0.011658550411487223,-0.03171837944664041,-0.19999999999999996,-0.01976284584980237
364,2018020364,20181126,NYI,WSH,-105,-3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,-26.0,-16.0,10.0,0.014812813997596597,-0.07458160800552108,0.1615424430641822,-0.021372606110802703,0.021234393574499077,-0.000138212536303417,0.02208170289855066,0.19999999999999996,0.10869565217391303
365,2018020366,20181126,DET,CBJ,125,-2.0,0,0,0,0,0,0,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,-16.0,-15.0,-0.055428508689378375,0.03405797101449273,0.00455486542443051,-0.01129152545431672,0.012303005684266566,0.0010114802299501235,-0.048652173913043384,0.0,-0.13043478260869562
366,2018020367,20181127,BUF,SJS,100,1.0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-6.0,-2.0,4.0,0.009678631553631467,0.02797619047619046,-0.08139880952380929,0.006702465339017569,0.021833097922981604,0.028535563261999353,-0.05310000000000015,0.4,0.16666666666666663
367,2018020368,20181127,PHI,OTT,-210,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,-22.0,-17.0,5.0,-0.03247811970638054,-0.13659420289855073,0.06033040027605263,-0.02615819516616423,-0.005912918679767176,-0.03207111384593153,0.07763152173913024,0.0,0.05978260869565216
368,2018020369,20181127,MTL,CAR,-125,-1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0,12.0,-4.0,0.013290770220118153,-0.08151742581090402,-0.038254830917874516,0.030631435234818052,0.0063037054087595745,0.036935140643577724,-0.08508586956521746,-0.2,-0.01992753623188409
369,2018020370,20181127,TBL,ANA,-240,-2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,-4.0,37.0,41.0,0.12191191678691665,0.11461904761904759,0.09636111111111101,0.03129400372088592,-0.006013534181173341,0.025280469539712636,0.06925200000000009,0.29999999999999993,0.30833333333333335
370,2018020372,20181127,MIN,ARI,-185,-1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.0,-5.0,2.0,0.06098044970327576,-0.18885869565217392,0.03834109730848889,-0.011067836164072545,0.008009936743634927,-0.0030578994204373267,0.04591594202898541,0.0,0.1431159420289856
371,2018020371,20181127,NSH,COL,-160,-1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,23.0,23.0,0.1297462199636113,0.056686429512516456,-0.09030522617479142,0.02562827570827851,0.007047416543346285,0.0326756922516247,-0.015235375494071224,0.39999999999999997,0.19960474308300397
372,2018020373,20181127,WPG,PIT,-150,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,-8.0,0.0,8.0,0.019544218407854697,0.08560606060606063,-0.0725108225108223,0.004214483808447633,0.011425253978951222,0.01563973778739891,-0.0019409090909090487,0.3,0.18181818181818182
373,2018020374,20181127,CHI,VGK,-101,-5.0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12.0,-3.0,-15.0,-0.07861777574277556,-0.07863888888888886,-0.06609126984126978,0.00213729268012422,0.0037667438773262285,0.0059040365574500875,-0.05241916666666657,-0.3,-0.10499999999999998
374,2018020375,20181127,EDM,DAL,-135,1.0,1,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,-4.0,-14.0,-0.050870179538657745,0.05566770186335407,-0.07071256038647333,-0.0056557010766282445,-0.02156361404598217,-0.027219315122610666,0.029274094202898504,-0.2,-0.06521739130434784
375,2018020376,20181127,VAN,LAK,-105,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,18.0,26.0,8.0,0.018309899873445057,0.02444258639910815,-0.008138238573021095,0.02682512231410511,-0.0019023261868656993,0.0249227961272398,-0.024967056856187275,-0.2,0.07525083612040134
376,2018020378,20181128,FLA,ANA,-170,-1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,-1.0,-6.0,0.009120425029515822,-0.024431818181818193,0.026199494949494806,-0.005605236376378067,0.012090341304398344,0.0064851049280202355,-0.027524242424242285,0.19999999999999996,0.05303030303030304
377,2018020377,20181128,DET,STL,-102,1.0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6.0,15.0,9.0,0.025947663447663527,0.08991008991008989,0.01480186480186485,0.008405701466881563,-0.03624767624402869,-0.027841974777147227,0.1022398601398603,0.0,-0.013986013986013957
378,2018020379,20181128,TOR,SJS,-156,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,-11.0,11.0,22.0,0.0646438006438006,0.06019047619047618,-0.1483333333333332,0.02086241810743364,0.02628086355677406,0.04714328166420789,-0.057672,0.29999999999999993,0.20000000000000007
