,ANA,ARI,BOS,BUF,CAR,CBJ,CGY,CHI,COL,DAL,DET,EDM,FLA,LAK,MIN,MTL,NJD,NSH,NYI,NYR,OTT,PHI,PIT,SJS,STL,TBL,TOR,VAN,WPG,WSH,goalsAgainst_cumul_sum,goalsFor_cumul_sum,goalsDiff_cumul_sum,goalsFor%_cumul_avg,pp%_cumul_avg,pk%_cumul_avg,sh%_cumul_avg,sv%_cumul_avg,fenwickPercentage_cumul_avg,PDO_cumul_avg,last_10_games_win%,win%
70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,-6.0,16.0,22.0,0.384047619047619,0.08404761904761907,0.0719047619047618,0.10502470963571534,0.04672872472872469,-0.004159999999999997,0.1517534343644401,0.6000000000000001,0.6000000000000001
71,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,-2.0,-4.0,-0.041666666666666685,-0.08666666666666666,-0.17071428571428582,-0.015966825042911997,-0.034657755109990696,0.05108333333333337,-0.05062458015290294,0.06666666666666671,0.06666666666666671
72,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.0,3.0,6.0,0.17499999999999993,0.0845238095238095,0.0950000000000002,0.05021800730134062,-0.011481062510474205,0.011296666666666622,0.038736944790866534,0.06666666666666671,0.06666666666666671
73,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,-6.0,9.0,15.0,0.33944444444444444,0.14380952380952383,0.16166666666666674,0.0009832953114570775,0.07402045300878968,0.04290499999999997,0.07500374832024681,0.25,0.25
74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1.0,2.0,1.0,0.059761904761904794,-0.02944444444444444,0.0855555555555555,-0.03367128054628056,0.021926841238036787,0.02534666666666674,-0.01174443930824376,-0.4,-0.13333333333333341
75,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,-6.0,-10.0,-0.07414021164021167,-0.06964285714285715,-0.08055555555555538,-0.024089792145620875,-0.0229600441566441,-0.007083333333333386,-0.04704983630226489,-0.6,-0.5
76,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,7.0,1.0,0.015992063492063502,-0.16055555555555553,-0.010952380952380936,0.0033074715833336654,-0.022549552198284806,0.04993333333333344,-0.019242080614950918,-0.19999999999999996,-0.26666666666666666
77,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,4.0,5.0,1.0,0.043333333333333335,0.13055555555555554,-0.03452380952380962,0.015937653441711164,-0.023155865353473026,0.056046666666666745,-0.007218211911761863,-0.09999999999999998,-0.06666666666666671
78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,-7.0,1.0,8.0,0.1128968253968255,-0.17500000000000004,0.15436507936507926,0.00497135009842492,0.029754016582888454,0.05131666666666662,0.0347253666813131,0.6000000000000001,0.5
79,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.0,5.0,7.0,0.11139971139971144,-0.006746031746031722,-0.0535714285714286,0.044674765694910426,0.01836840311105037,-0.025083333333333457,0.06304316880596095,0.2,0.33333333333333337
80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,-11.0,-10.0,1.0,0.11923039923039924,-0.24690476190476188,-0.07333333333333336,-0.039304325533427706,0.042571366632974006,0.03860333333333338,0.0032670410995463417,-0.09999999999999998,0.09999999999999998
81,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1.0,1.0,2.0,0.022222222222222143,-0.04444444444444445,0.08750000000000002,0.009279981571003237,0.01595040847703111,-0.04205000000000003,0.0252303900480344,0.5,0.0
82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,8.0,-11.0,-19.0,-0.294973544973545,-0.19370748299319726,0.056746031746031655,-0.05128446708499784,0.006680294934770625,-0.10358809523809526,-0.044604172150227384,-0.6333333333333334,-0.5476190476190477
83,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7.0,-8.0,-15.0,-0.22056878306878297,-0.10972222222222225,0.00793650793650802,-0.03469454181819773,-0.02999984490180574,-0.04406666666666659,-0.0646943867200035,-0.6,-0.33333333333333337
84,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.0,1.0,3.0,0.04841269841269841,0.3,0.004563492063492047,0.03360261746810276,-0.05122587093004505,0.07490000000000002,-0.017623253461942268,-0.06666666666666671,-0.08333333333333331
85,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1.0,0.0,1.0,0.03214285714285714,-0.22777777777777775,0.10444444444444445,0.006746909567854412,-0.01164596545732588,0.03926333333333337,-0.004899055889471482,0.3,0.23333333333333336
86,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-5.0,9.0,14.0,0.16607142857142854,-0.03478835978835976,0.03333333333333344,0.03600041816325414,0.023723643903046376,0.02103333333333335,0.059724062066300654,0.4,0.33333333333333337
87,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.0,1.0,-4.0,0.012755102040816257,0.03656462585034015,0.10799319727891155,0.00016412795990479456,-0.016991249938375197,-0.020871428571428485,-0.016827121978470583,-0.23333333333333336,-0.14285714285714285
88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,6.0,-10.0,-16.0,-0.26595238095238094,-0.1633333333333333,-0.17142857142857149,-0.030204264414790724,-0.06457459626457218,0.03692571428571412,-0.09477886067936292,-0.09999999999999998,-0.3142857142857143
89,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-8.0,8.0,16.0,0.19512471655328795,0.062301587301587275,0.16666666666666674,0.06298404410765485,0.03380913771670091,-0.035869047619047634,0.09679318182435559,0.4,0.4047619047619048
90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,3.0,-13.0,-16.0,-0.2576247165532879,-0.25555555555555554,0.004563492063491936,-0.04559918839330607,0.0024596062820700926,-0.058464285714285746,-0.04313958211123625,-0.30000000000000004,-0.3571428571428571
91,0,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.0,-9.0,-5.0,-0.15765306122448985,-0.12142857142857144,0.034353741496598644,-0.023116326987070196,0.02876294594781148,-0.06475714285714285,0.0056466189607413675,-0.2,0.0
92,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,-6.0,-8.0,-0.04013605442176871,-0.030272108843537426,-0.20714285714285718,-0.03322726972272787,-0.005379636176412128,0.014185714285714246,-0.038606905899140065,-0.20000000000000007,-0.42857142857142855
93,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-3.0,-2.0,1.0,-0.09690476190476183,0.04608843537414967,-0.15952380952380973,0.02136536082964656,-0.024876138852705454,-0.012482857142857073,-0.0035107780230589913,-0.06666666666666671,0.02857142857142858
94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,5.0,2.0,-3.0,-0.07294028722600143,0.07817460317460317,-0.04702380952380958,-0.01438731819220311,-0.0225169746261078,0.026895238095238194,-0.03690429281831076,0.15000000000000002,0.0714285714285714
95,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.0,-5.0,3.0,0.050587507730364856,-0.025396825396825362,-0.06272675736961453,0.005037230723206332,-0.00042795691526809065,0.04042619047619039,0.004609273807937964,0.55,0.23809523809523808
96,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,-2.0,-4.0,-0.1350340136054422,-0.2039682539682539,-0.055102040816326414,-0.009899524182624866,-0.01482831133496032,0.004414285714285704,-0.024727835517585284,-0.19999999999999996,-0.14285714285714285
97,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,3.0,0.0,-3.0,-0.04268707482993195,0.04897959183673471,-0.24285714285714288,0.018109248092326446,-0.012565350538039644,-0.03500000000000014,0.0055438975542869695,0.0,-0.1428571428571429
98,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,1.0,-4.0,-0.15421626984126985,0.02946428571428568,-0.07132936507936516,0.004968729034833183,-0.0014364442363531404,-0.03161249999999993,0.003532284798480112,-0.35,-0.25
99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,-2.0,21.0,23.0,0.2715831787260359,0.17789115646258502,0.024829931972789154,0.11469976514475806,0.017084761295135142,-0.042300000000000004,0.13178452643989336,0.4,0.42857142857142855
100,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,5.0,-6.0,-11.0,-0.10535714285714287,0.04404761904761903,0.046471088435374175,-0.027065498528025818,-0.009299027497557066,-0.03130714285714281,-0.03636452602558282,-0.5833333333333334,-0.3214285714285714
101,0,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,9.0,5.0,0.13794642857142864,0.10625000000000001,-0.030059523809523814,0.015631197878392303,-0.029763165939629244,0.07091249999999999,-0.014131968061236844,0.1333333333333333,-0.125
102,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,-11.0,-15.0,-0.18777777777777782,0.08642857142857141,-0.25416666666666665,-0.019152089225210764,-0.08807692214694596,0.03644000000000003,-0.10722901137215657,-0.26666666666666666,-0.55
103,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,8.0,6.0,0.07830687830687827,0.18055555555555558,-0.12870370370370365,0.05463460652559651,-0.009928869483466052,-0.04453333333333326,0.044705737042130655,0.0,0.3333333333333333
104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,-4.0,16.0,20.0,0.3059523809523809,0.04319727891156466,0.08571428571428574,0.05905369242774429,0.02844089613178291,0.05754285714285717,0.08749458855952719,0.75,0.7142857142857143
105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,8.0,-5.0,-13.0,-0.16279761904761902,-0.017708333333333354,0.021428571428571352,-0.010649919152357357,-0.020188175081735427,-0.06741249999999993,-0.030838094234093005,-0.26666666666666666,-0.375
