,game_id,full_date,home_team,away_team,Open,goal_difference,won,ANA,ARI,BOS,BUF,CAR,CBJ,CGY,CHI,COL,DAL,DET,EDM,FLA,LAK,MIN,MTL,NJD,NSH,NYI,NYR,OTT,PHI,PIT,SJS,STL,TBL,TOR,VAN,WPG,WSH,goalsAgainst_cumul_sum,goalsFor_cumul_sum,goalsDiff_cumul_sum,goalsFor%_cumul_avg,pp%_cumul_avg,pk%_cumul_avg,sh%_cumul_avg,sv%_cumul_avg,PDO_cumul_avg,fenwickPercentage_cumul_avg,win%_last_10_games,win%_cumul
17,2016020018,20161015,OTT,MTL,-115,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,3.0,1.0,-2.0,-0.24444444444444446,0.0,0.19999999999999996,0.0,-0.07300509337860783,-0.07300509337860794,-0.038900000000000046,0.0,0.0
18,2016020022,20161015,WSH,NYI,-165,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,2.0,5.0,3.0,0.26666666666666666,0.5,-0.5,0.125,-0.06617647058823528,0.05882352941176483,0.19409999999999994,1.0,1.0
19,2016020019,20161015,TBL,NJD,-185,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,-5.0,-2.0,3.0,0.2666666666666666,-0.5,0.5,-0.0661764705882353,0.125,0.05882352941176461,0.1941,1.0,1.0
20,2016020020,20161015,FLA,DET,-150,3.0,1,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.0,0.0,2.0,0.16666666666666669,0.5,0.0,0.009523809523809525,0.15121951219512186,0.16074332171893135,-0.2163,1.0,1.0
21,2016020021,20161015,PIT,ANA,-130,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,-3.0,-1.0,2.0,0.125,0.0,-0.30000000000000004,-0.058362369337979086,0.06153846153846154,0.0031760922004825387,0.17879999999999996,0.0,0.0
22,2016020023,20161015,CBJ,SJS,110,-1.0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.0,1.0,-4.0,-0.3333333333333333,0.0,1.0,0.03225806451612903,-0.11670761670761676,-0.08444955219148764,-0.1089,-1.0,-1.0
23,2016020017,20161015,TOR,BOS,-105,3.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1.0,-3.0,-2.0,-0.15555555555555556,-0.2,0.5,-0.09706959706959709,0.05137395459976102,-0.04569564246983604,0.017500000000000016,-1.0,-1.0
24,2016020025,20161015,STL,NYR,-136,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,0,0,0,0,0,1.0,3.0,2.0,0.03214285714285714,0.09999999999999998,-0.125,-0.006288619666228762,0.006892230576441061,0.0006036109102125486,0.029849999999999932,0.0,0.0
25,2016020026,20161015,CHI,NSH,-140,2.0,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.0,1.0,-5.0,-0.2571428571428571,-0.375,-0.55,-0.01681286549707603,-0.04575163398692805,-0.062564499484004,-0.08630000000000004,-1.0,-1.0
26,2016020027,20161015,COL,DAL,-115,1.0,1,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
27,2016020028,20161015,ARI,PHI,-115,1.0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,
28,2016020029,20161015,VAN,CGY,-130,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,,,,,,,,,,,,
29,2016020030,20161016,NYI,ANA,-130,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-0.012500000000000067,0.08333333333333334,0.06666666666666665,0.019949494949494953,0.03351648351648351,0.05346597846597834,-0.07194999999999996,0.0,0.0
30,2016020031,20161016,EDM,BUF,-180,-4.0,0,0,0,0,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,11.0,8.0,0.4306818181818181,0.1333333333333333,-0.16666666666666663,0.1789488320355951,0.07502903600464572,0.2539778680402408,-0.09719999999999995,1.0,1.0
31,2016020032,20161016,VAN,CAR,-118,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-4.0,-3.0,1.0,0.05555555555555558,-0.5,0.19999999999999996,-0.11589008363201911,0.15384615384615385,0.03795607021413472,0.032299999999999995,1.0,1.0
32,2016020033,20161017,NYR,SJS,-115,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,3.0,2.0,-1.0,-0.12083333333333335,-0.16666666666666666,0.65,0.02094224394733732,-0.07846320346320346,-0.05752095951586633,0.07584999999999997,-0.5,-0.5
33,2016020034,20161017,PIT,COL,-160,-1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,-1.0,-1.0,0.0,0.00454545454545463,-0.25,0.33333333333333337,-0.11515151515151516,0.12640340689121177,0.011251891739696429,-0.06930000000000003,0.0,0.0
34,2016020035,20161017,DET,OTT,-137,4.0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.0,-3.0,-6.0,-0.22777777777777775,0.25,-0.125,-0.03757974481658691,-0.02083333333333337,-0.05841307814992025,-0.13015,-1.0,-1.0
35,2016020036,20161017,WPG,BOS,-115,-3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1.0,1.0,0.0,0.058730158730158744,-0.024999999999999994,-0.20833333333333337,0.08330805919041213,-0.0068697729988053124,0.07643828619160686,-0.14034999999999997,0.0,0.0
36,2016020037,20161018,NJD,ANA,100,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.0,-3.0,2.0,-0.011111111111111072,-0.1111111111111111,0.11111111111111105,-0.012962065167947512,0.04869281045751639,0.035730745289568766,-0.06996666666666662,0.0,0.0
37,2016020039,20161018,WSH,COL,-210,3.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1.0,-2.0,-1.0,-0.10732323232323243,-0.09444444444444447,0.5444444444444443,-0.006632784306808054,0.027235216890389324,0.020602432583581076,-0.04349999999999998,-0.3333333333333333,-0.3333333333333333
38,2016020038,20161018,NYI,SJS,-125,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,0,0,-5.0,-6.0,-1.0,0.024891774891774854,-0.5,-0.050000000000000044,-0.09532069032462423,0.08161220499930188,-0.013708485325322428,0.06464999999999999,-0.5,-0.5
39,2016020040,20161018,MTL,PIT,-130,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-4.0,-1.0,3.0,0.14047619047619042,-0.28611111111111115,0.12222222222222223,0.06913082437275984,0.02218671733972577,0.09131754171248563,-0.05185000000000001,-0.16666666666666663,-0.16666666666666663
40,2016020042,20161018,TBL,FLA,-165,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,9.0,5.0,-4.0,-0.16402116402116396,-0.16666666666666666,-0.25,-0.02199770258980785,-0.043421052631578805,-0.06541875522138663,0.021566666666666623,-0.33333333333333337,-0.33333333333333337
41,2016020041,20161018,OTT,ARI,-135,3.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,4.0,3.0,-1.0,-0.13333333333333341,0.25,-0.25,0.045407636738906076,-0.04835115864527639,-0.002943521906370039,-0.062450000000000006,0.0,0.0
42,2016020043,20161018,NSH,DAL,-135,-1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,-3.0,-2.0,-0.07310606060606056,0.25,0.0,-0.09206349206349207,-0.01477873977873978,-0.10684223184223185,0.08314999999999995,0.0,0.0
43,2016020044,20161018,MIN,LAK,-145,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,3.0,0.1523809523809524,-0.375,0.16666666666666663,0.04940790392403295,-0.03769765970904504,0.011710244214988008,0.11099999999999999,0.5,0.5
44,2016020045,20161018,CHI,PHI,-165,3.0,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.0,2.0,-3.0,-0.11071428571428565,0.3055555555555555,-0.4500000000000001,0.007927225471085111,-0.016691565515094875,-0.00876434004400961,-0.051100000000000034,-0.16666666666666669,-0.16666666666666669
45,2016020047,20161018,EDM,CAR,-140,1.0,1,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,1.0,-6.0,-0.06212121212121208,-0.15555555555555556,-0.2222222222222222,-0.06721676566287108,-0.03792092223682897,-0.1051376878996998,0.03234999999999999,-0.5,-0.5
46,2016020046,20161018,CGY,BUF,-145,1.0,1,0,0,0,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,7.0,3.0,0.06727994227994227,-0.2777777777777778,-0.12222222222222223,0.018750725647277394,0.016244888078090436,0.034995613725367525,-0.008300000000000085,0.6666666666666666,0.6666666666666666
47,2016020048,20161018,VAN,STL,130,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,-2.0,-6.0,-4.0,-0.10238095238095235,-0.26666666666666666,-0.16666666666666663,-0.05618806662449928,-0.0015312173206910584,-0.057719283945190325,0.07768333333333344,0.0,0.0
48,2016020049,20161019,NYR,DET,-155,-1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1.0,4.0,5.0,0.07601010101010086,-0.15555555555555553,0.016666666666666607,0.01875758341275581,-0.03322065243754557,-0.014463069024789776,0.17073333333333335,0.3333333333333333,0.3333333333333333
49,2016020050,20161019,WPG,TOR,-130,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,6.0,1.0,-5.0,-0.2275132275132275,0.06666666666666667,-0.125,-0.0035150092425633994,-0.042393468737554896,-0.045908477980118434,-0.08845000000000003,-0.16666666666666669,-0.16666666666666669
50,2016020052,20161020,PHI,ANA,-118,-1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,2.0,6.0,4.0,0.08888888888888896,-0.011904761904761904,-0.02777777777777768,0.06341446488505312,-0.034428932863468154,0.02898553202158527,0.041699999999999904,0.3333333333333333,0.3333333333333333
51,2016020053,20161020,PIT,SJS,-112,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,1.0,4.0,3.0,0.11962481962481958,0.020833333333333343,-0.12301587301587302,0.06933845475512143,-0.03857142857142859,0.03076702618369287,0.00016666666666670382,0.3333333333333333,0.3333333333333333
52,2016020051,20161020,BOS,NJD,-145,1.0,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-4.0,-4.0,-0.17543290043290044,0.11250000000000002,0.25,-0.03837483493680437,0.021712661885531226,-0.016662173051273266,-0.046375,-0.25,-0.25
53,2016020054,20161020,MTL,ARI,-200,3.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.0,3.0,9.0,0.2991341991341991,-0.04444444444444448,0.18333333333333324,0.024603174603174585,0.09626485568760612,0.12086803029078053,-0.061983333333333335,0.16666666666666663,0.16666666666666663
54,2016020056,20161020,FLA,WSH,100,-2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2.0,2.0,4.0,0.19437229437229436,-0.16666666666666666,0.2666666666666666,0.01706479268149097,0.023249299719887984,0.04031409240137884,0.06680000000000003,0.33333333333333337,0.33333333333333337
55,2016020055,20161020,TBL,COL,-175,-4.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,2.0,2.0,0.0,-0.06666666666666665,-0.13333333333333333,0.33333333333333337,0.021883940540479735,-0.027380952380952284,-0.0054970118404726875,0.012666666666666715,0.0,0.0
56,2016020057,20161020,MIN,TOR,-180,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-2.0,0.0,2.0,-0.01693121693121702,-0.16666666666666666,0.1944444444444443,0.027703253170146228,-0.006506430529201079,0.021196822640945134,0.008066666666666666,0.3333333333333333,0.3333333333333333
57,2016020058,20161020,DAL,LAK,-155,-1.0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.0,5.0,8.0,0.2626262626262626,-0.16666666666666666,-0.13888888888888906,0.06905697905697906,0.05131445615316588,0.12037143521014493,-0.020933333333333304,0.6666666666666666,0.6666666666666666
58,2016020060,20161020,EDM,STL,105,2.0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.0,3.0,-1.0,0.028177609427609496,-0.25,-0.1499999999999998,-0.03019331705367094,-0.006554647614158138,-0.03674796466782915,0.03762499999999991,0.25,0.25
59,2016020059,20161020,CGY,CAR,-155,-2.0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,5.0,-2.0,-0.034063852813852824,-0.033333333333333354,-0.10416666666666663,0.03449909011030845,-0.03982853368283412,-0.005329443572525738,-0.008099999999999996,0.0,0.0
60,2016020061,20161020,VAN,BUF,-140,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-5.0,-3.0,2.0,0.11984126984126992,-0.24444444444444446,-0.16666666666666663,-0.062300602623183265,0.042809314868138326,-0.019491287755044828,0.1331000000000001,0.6666666666666667,0.6666666666666667
61,2016020062,20161021,NYI,ARI,-230,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,-3.0,-1.0,2.0,0.020156926406926345,0.002777777777777768,0.19999999999999996,-0.014290500853469362,0.03073160689439769,0.016441106040928077,0.025441666666666696,-0.08333333333333331,-0.08333333333333331
62,2016020063,20161021,CBJ,CHI,125,1.0,1,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.0,-11.0,-5.0,-0.12010281385281385,0.020833333333333315,0.42500000000000004,-0.07184403661483457,0.001858088738893704,-0.06998594787594103,0.033625000000000016,-0.5,-0.5
63,2016020064,20161021,DET,NSH,-107,2.0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0,5.0,2.0,0.0888888888888889,-0.13194444444444442,0.09722222222222221,0.043671837421837445,0.024153477141415802,0.06782531456325325,-0.09624166666666667,0.16666666666666669,0.16666666666666669
64,2016020071,20161022,WSH,NYR,-165,-2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,3.0,-3.0,-6.0,-0.1702380952380952,-0.10416666666666666,-0.11666666666666647,-0.028807004679097692,-0.03658102430715271,-0.06538802898625051,0.043624999999999914,0.0,0.0
65,2016020065,20161022,BOS,MTL,-115,-2.0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,4.0,1.0,0.03964646464646465,0.0,-0.11250000000000004,0.020371470956803764,-0.0034877873050747077,0.016883683651728987,0.003149999999999986,0.0,0.0
66,2016020072,20161022,CHI,TOR,-175,0.0,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,3.0,3.0,0.018939393939393923,0.15047619047619043,0.15666666666666662,0.031082866058479167,0.034165400638709986,0.0652482666971892,-0.11795999999999995,0.0,0.0
67,2016020070,20161022,PHI,CAR,-145,3.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-2.0,-3.0,-1.0,0.04577922077922081,-0.1875,0.32499999999999996,-0.057140246899809455,0.004537629593247106,-0.05260261730656279,0.1426250000000001,-0.25,-0.25
68,2016020067,20161022,DET,SJS,125,3.0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-3.0,-9.0,-6.0,-0.12619047619047624,0.029761904761904767,0.02083333333333326,-0.0899372922638152,0.04739244915952712,-0.0425448431042883,-0.05324999999999991,-0.5,-0.5
69,2016020069,20161022,NJD,MIN,-118,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,-2.0,-0.02020202020202022,-0.1517857142857143,-0.15833333333333321,0.0005681818181818149,-0.013566111308046747,-0.012997929489865112,-0.009000000000000008,0.0,0.0
70,2016020066,20161022,OTT,TBL,105,-3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,-7.0,-4.0,3.0,0.2096590909090909,-0.033333333333333326,-0.13749999999999996,-0.030972558069908784,0.08260077735884186,0.05162821928893302,-0.030750000000000055,0.25,0.25
71,2016020068,20161022,FLA,COL,-145,3.0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,4.0,0.0,-0.05280663780663786,-0.016666666666666663,-0.47416666666666674,0.028387069873138007,-0.003149704326174896,0.02523736554696321,-0.04755999999999999,0.15000000000000002,0.15000000000000002
72,2016020074,20161022,DAL,CBJ,-205,-3.0,0,0,0,0,0,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-1.0,-1.0,-0.004880952380952375,0.23416666666666658,-0.0714285714285714,0.00424544989061118,-0.02627454441766064,-0.022029094527049375,-0.021785000000000054,-0.35,-0.35
73,2016020073,20161022,NSH,PIT,-112,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,0,0,0,2.0,6.0,4.0,0.10966810966810953,-0.42361111111111105,-0.22499999999999987,0.05387449661643211,0.005667829855136475,0.05954232647156854,-0.012458333333333238,0.16666666666666669,0.16666666666666669
74,2016020076,20161022,LAK,VAN,-155,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9.0,1.0,-8.0,-0.07084415584415588,-0.09333333333333334,-0.17333333333333323,-0.012886168690074834,-0.051505406133851905,-0.06439157482392655,0.030240000000000045,-0.39999999999999997,-0.39999999999999997
75,2016020075,20161022,CGY,STL,115,-2.0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9.0,1.0,-8.0,-0.20833333333333331,0.2416666666666667,-0.08333333333333326,-0.0025486878712685235,-0.08160314148217374,-0.08415182935344223,0.00307500000000005,-0.75,-0.75
76,2016020077,20161023,WPG,EDM,-129,-3.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0.0,-6.0,-6.0,-0.13735209235209234,0.0,-0.3041666666666668,-0.008017365531255649,-0.029804551452859984,-0.03782191698411563,-0.0004250000000000087,-0.30000000000000004,-0.30000000000000004
77,2016020078,20161023,NYI,MIN,-135,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,1.0,-4.0,-5.0,-0.05261904761904773,0.0,0.026666666666666616,-0.032861067183744555,0.005736590944370845,-0.027124476239373974,-0.0016399999999999193,-0.19999999999999996,-0.19999999999999996
78,2016020079,20161023,NYR,ARI,-180,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,-4.0,7.0,11.0,0.127077922077922,0.08166666666666667,0.04749999999999999,0.027791059515197447,0.002853689612879462,0.03064474912807702,0.10097,0.35,0.35
79,2016020080,20161023,ANA,VAN,-185,2.0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.0,-2.0,-7.0,-0.1676190476190476,0.009999999999999995,0.014285714285714457,-0.02230812556619008,-0.03600480164996289,-0.05831292721615311,-0.0161400000000001,-0.6000000000000001,-0.6000000000000001
80,2016020081,20161024,MTL,PHI,-165,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-11.0,1.0,12.0,0.2310822510822511,-0.045238095238095216,0.1333333333333332,-0.004747204739185523,0.07685225685073471,0.07210505211154938,-0.008959999999999968,0.4,0.4
81,2016020082,20161024,CHI,CGY,-185,0.0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.0,4.0,8.0,0.05061327561327561,0.20833333333333334,-0.33055555555555566,0.03873930607173326,0.02634794473138835,0.06508725080312161,-0.034033333333333304,0.33333333333333337,0.33333333333333337
82,2016020086,20161025,PIT,FLA,-165,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,-6.0,-4.0,2.0,0.049206349206349254,0.0,-0.07777777777777772,-0.014755792353122715,0.02014295432333435,0.00538716197021194,0.006693333333333329,0.09999999999999998,0.09999999999999998
